date,item_id,store_id,item_count
2020-06-23,38,3,3
2020-02-02,43,5,1
2020-10-02,36,5,1
2021-09-17,78,5,3
2021-09-23,44,1,1
2021-02-22,21,4,1
2020-06-20,49,5,1
2021-06-03,37,2,2
2021-01-02,34,2,1
2020-04-05,86,2,1
2020-02-18,22,5,2
2021-10-26,1,2,1
2020-02-08,84,5,1
2021-08-24,38,4,2
2020-05-31,52,2,1
2020-12-20,17,4,2
2021-08-20,6,2,1
2021-12-02,31,1,1
2020-11-27,77,1,1
2021-01-09,4,5,1
2020-03-19,65,1,3
2020-05-06,34,1,1
2021-02-26,58,3,2
2021-01-25,7,5,2
2021-01-02,71,1,1
2021-03-23,81,3,1
2020-02-06,67,1,2
2020-11-22,2,3,1
2020-06-17,8,2,2
2020-04-11,90,1,1
2021-03-18,61,1,1
2021-05-08,97,1,1
2021-04-07,46,3,1
2021-12-13,65,3,1
2021-09-30,70,1,1
2021-08-09,12,2,1
2020-08-05,14,3,1
2021-02-25,29,4,3
2020-12-09,76,3,2
2021-07-18,31,5,2
2021-06-15,65,1,2
2020-03-05,21,3,1
2021-01-01,93,3,1
2020-04-26,26,3,3
2021-08-28,34,3,4
2020-10-16,66,5,2
2021-11-24,24,4,2
2020-06-27,54,1,4
2020-06-23,31,3,1
2020-04-09,84,4,2
2020-04-16,39,3,1
2021-05-16,23,3,1
2021-07-17,79,5,1
2021-05-24,48,2,1
2021-03-28,14,3,1
2020-10-27,84,5,2
2021-09-14,97,2,1
2020-07-09,19,4,1
2021-05-18,89,1,1
2020-04-10,75,5,2
2021-07-11,77,2,2
2020-11-15,93,4,3
2020-12-14,26,1,1
2021-12-15,81,1,2
2021-01-25,87,1,1
2020-02-15,92,3,1
2020-04-10,57,1,4
2020-09-01,7,3,3
2021-06-25,99,4,1
2021-03-21,66,5,1
2020-11-28,82,2,3
2021-06-20,82,5,2
2020-01-22,26,4,1
2020-03-27,81,2,1
2020-09-14,5,3,3
2021-07-21,70,4,2
2021-06-16,27,3,1
2021-04-20,70,5,1
2021-09-01,56,2,1
2021-08-26,36,1,1
2021-08-04,70,1,1
2021-08-22,10,4,1
2021-08-25,67,4,2
2021-06-24,81,5,3
2021-01-25,16,1,3
2020-05-29,3,3,1
2020-12-27,38,2,1
2020-07-25,81,5,1
2020-04-11,60,2,1
2020-12-26,70,2,1
2020-08-04,56,2,1
2021-12-13,11,5,1
2020-05-16,17,3,1
2021-08-07,89,4,1
2020-02-11,34,1,1
2020-03-17,77,1,2
2021-05-15,13,4,2
2020-04-14,28,3,1
2020-08-03,42,2,1
2021-08-21,30,1,1
2021-03-07,67,4,1
2021-02-27,86,4,1
2020-09-17,6,5,1
2020-01-28,38,3,4
2021-11-15,97,5,3
2021-02-27,61,4,1
2020-03-13,56,1,1
2021-02-11,80,2,1
2020-04-25,92,4,2
2020-01-28,67,5,1
2020-06-21,83,3,2
2021-07-30,41,3,1
2020-08-24,39,2,1
2020-10-10,13,3,2
2021-01-05,76,5,1
2021-11-20,92,1,1
2020-04-30,83,4,2
2020-06-18,39,1,3
2021-12-28,75,1,1
2020-09-18,81,4,1
2020-02-16,42,5,1
2020-06-01,51,4,4
2020-10-14,29,3,1
2021-11-06,19,2,1
2020-11-07,56,5,1
2020-01-20,69,2,1
2020-04-23,80,1,1
2021-12-09,70,2,2
2020-06-12,45,5,1
2020-08-27,69,3,1
2021-01-02,80,1,2
2021-12-07,7,3,2
2021-07-03,60,1,1
2021-06-10,46,2,1
2020-06-15,60,1,2
2021-04-19,80,5,1
2021-06-05,92,5,1
2020-01-30,49,3,3
2020-10-21,74,2,1
2020-03-07,4,2,2
2020-03-15,99,5,1
2020-08-10,2,5,2
2021-10-10,86,5,2
2021-08-17,16,5,1
2021-02-02,41,2,2
2021-12-06,27,3,1
2021-03-09,54,1,1
2020-12-06,25,4,1
2021-12-07,3,5,2
2020-11-30,40,5,2
2020-11-25,5,3,2
2021-01-30,26,1,2
2020-04-25,47,5,3
2021-08-29,30,1,3
2020-07-05,69,2,2
2020-08-21,71,3,1
2020-01-16,62,2,2
2021-11-27,88,1,1
2021-01-20,54,2,1
2020-08-11,31,5,2
2020-02-10,53,4,1
2020-04-17,23,3,1
2020-02-29,33,1,1
2020-10-20,95,1,3
2021-04-10,90,4,1
2021-10-17,46,2,1
2021-09-30,42,3,2
2021-10-23,47,1,4
2020-10-28,87,4,1
2021-11-09,81,4,3
2020-12-25,13,4,1
2020-02-07,68,3,1
2020-05-01,23,3,2
2021-01-23,93,1,1
2021-02-24,33,3,1
2021-01-02,74,4,1
2020-08-26,38,5,2
2021-09-13,78,4,2
2020-11-19,48,4,1
2020-04-17,40,1,4
2020-01-12,41,3,1
2020-03-18,97,1,2
2020-11-11,17,1,1
2021-12-23,88,3,1
2020-11-13,54,1,3
2020-01-12,58,3,1
2020-03-13,73,1,3
2020-11-26,13,4,3
2021-05-24,98,4,2
2021-10-16,64,4,2
2020-06-15,86,2,2
2020-05-25,12,4,1
2021-11-28,42,3,2
2020-11-13,15,2,1
2021-05-10,47,3,1
2021-02-08,81,2,1
2020-05-25,81,4,3
2021-03-30,17,5,1
2020-01-09,13,1,1
2021-07-31,41,2,1
2021-08-30,6,1,1
2021-08-27,4,5,2
2020-06-19,7,5,2
2020-09-28,71,2,2
2020-12-22,13,1,3
2021-05-29,83,4,4
2021-04-24,43,5,1
2021-01-08,30,5,2
2020-05-17,73,4,4
2021-08-09,78,5,1
2020-06-08,72,2,1
2021-02-21,70,3,1
2020-11-05,65,5,2
2021-03-18,46,4,3
2021-07-22,59,4,1
2020-04-12,21,2,1
2021-10-24,49,5,1
2020-08-04,4,3,1
2020-08-03,7,2,2
2021-05-20,6,4,1
2020-11-11,93,4,1
2021-05-22,46,1,2
2020-03-02,90,1,2
2021-04-05,37,1,1
2020-03-17,45,5,1
2021-06-12,57,1,1
2021-06-03,38,1,4
2020-10-27,43,1,1
2021-02-07,98,5,1
2021-09-27,1,1,1
2021-02-21,2,1,2
2020-10-24,26,3,2
2020-12-11,21,2,1
2020-11-17,76,1,1
2021-10-16,83,3,3
2021-02-19,53,5,1
2020-11-08,65,3,2
2021-12-12,46,2,2
2020-07-01,72,2,1
2020-10-19,79,1,1
2020-08-06,31,1,1
2021-10-28,93,5,2
2021-03-23,71,3,2
2020-06-29,100,5,1
2021-06-23,14,5,1
2020-06-16,91,2,1
2021-02-21,65,2,1
2020-03-06,36,1,2
2020-11-23,99,3,1
2021-12-21,82,1,1
2020-01-07,16,5,1
2021-10-02,3,2,2
2021-05-02,84,1,3
2020-04-21,36,4,1
2020-10-17,80,4,4
2021-06-14,80,4,1
2021-07-27,51,4,2
2021-12-16,92,4,4
2021-09-05,67,5,2
2020-12-26,86,2,1
2020-06-07,45,1,1
2021-10-22,49,5,1
2021-08-20,18,4,2
2020-10-20,68,5,1
2021-03-04,9,5,1
2020-03-22,37,3,2
2021-11-17,15,5,1
2020-06-07,18,2,2
2020-01-30,17,2,2
2020-11-19,33,2,1
2021-11-30,63,3,1
2020-10-17,19,5,1
2021-01-18,75,4,1
2021-05-28,96,2,1
2021-01-15,4,5,1
2021-04-09,64,1,2
2021-05-02,53,2,1
2021-12-20,55,5,1
2021-06-19,73,2,2
2021-07-21,93,1,2
2020-03-14,99,2,2
2020-07-15,56,4,1
2020-08-01,69,5,3
2020-11-07,9,4,3
2020-10-10,66,5,3
2021-03-18,37,1,1
2020-08-06,47,4,1
2020-09-09,73,5,1
2020-06-19,58,4,1
2021-11-27,66,3,2
2020-05-25,26,3,1
2020-07-15,17,2,1
2021-12-11,87,1,3
2021-10-09,36,1,1
2020-05-02,60,5,1
2020-12-11,55,1,1
2020-03-01,52,1,2
2021-02-06,41,3,3
2021-11-08,16,1,2
2020-04-25,41,5,2
2021-07-27,8,4,3
2021-07-13,10,1,3
2020-09-30,73,5,3
2020-02-05,40,3,2
2020-12-16,45,2,3
2020-03-08,31,5,2
2020-07-19,2,1,2
2021-09-30,87,2,2
2020-09-23,44,4,1
2021-01-11,87,1,1
2021-03-30,65,3,2
2021-01-17,15,4,1
2020-11-18,33,1,2
2020-05-23,11,4,1
2020-02-04,20,2,1
2021-06-27,48,1,2
2021-07-05,56,4,2
2021-12-17,99,3,4
2020-04-23,44,3,3
2021-08-10,63,2,1
2021-05-27,28,4,1
2020-08-27,58,2,1
2021-11-14,93,2,1
2020-04-07,10,1,1
2021-10-30,86,2,1
2021-01-04,40,2,2
2020-05-02,71,3,1
2020-03-12,26,5,3
2020-06-27,8,1,3
2021-12-04,24,1,1
2020-09-28,64,3,1
2020-04-18,5,5,1
2020-05-14,70,5,1
2021-09-02,23,2,1
2020-10-29,45,5,1
2021-10-14,42,3,3
2020-04-18,36,1,2
2020-03-15,50,4,2
2020-10-13,64,5,1
2021-11-24,46,2,2
2020-01-15,12,4,1
2020-06-06,57,1,1
2021-04-13,14,1,1
2021-10-22,84,5,3
2021-05-31,12,4,1
2020-03-08,20,2,2
2020-09-26,53,4,3
2020-10-05,72,3,2
2020-11-30,2,3,1
2020-09-30,54,3,1
2020-01-12,85,1,2
2020-07-01,13,3,1
2020-08-11,72,3,1
2021-12-13,18,1,3
2020-07-24,88,1,1
2020-11-03,8,2,1
2020-12-25,54,3,1
2020-04-18,78,2,2
2020-01-02,87,5,1
2020-03-29,34,3,1
2020-08-22,14,3,1
2020-08-02,39,5,1
2020-06-07,29,3,3
2020-08-27,79,3,1
2020-01-14,80,3,3
2020-04-16,40,2,1
2020-08-02,30,3,2
2020-02-06,20,2,1
2020-08-16,25,3,1
2021-10-18,10,1,1
2020-07-22,24,3,2
2020-12-10,92,1,4
2020-07-23,16,2,1
2020-02-08,59,4,2
2020-05-22,64,2,1
2020-02-09,39,3,1
2020-06-21,90,2,1
2020-04-22,35,5,2
2020-03-14,83,4,3
2021-04-10,27,4,2
2021-08-03,23,4,1
2020-11-20,6,1,2
2021-12-02,48,5,1
2020-02-05,89,3,1
2021-09-03,21,5,1
2020-07-03,57,3,1
2020-11-26,20,5,1
2020-10-22,74,1,1
2021-07-16,50,4,3
2021-05-03,69,4,2
2020-12-24,37,1,1
2021-02-11,19,3,2
2020-07-04,51,3,1
2021-02-09,93,1,1
2020-02-23,82,4,1
2021-03-22,94,5,2
2021-10-14,84,5,2
2021-02-02,39,4,2
2021-03-28,22,1,3
2020-03-04,52,5,2
2021-06-21,35,3,1
2021-07-25,27,5,4
2020-06-02,5,2,1
2021-09-24,44,4,1
2020-03-04,19,1,1
2020-03-08,4,1,2
2021-02-20,62,2,1
2021-05-14,46,2,1
2021-10-08,52,3,1
2021-12-14,44,4,1
2021-09-12,48,5,1
2020-12-13,39,4,2
2021-12-31,39,2,2
2021-05-29,100,3,1
2020-01-22,77,1,2
2020-08-23,60,2,1
2021-12-10,65,5,1
2020-06-11,51,2,1
2021-04-23,45,2,1
2021-11-08,29,2,1
2021-04-10,100,4,2
2021-07-28,74,4,4
2020-09-21,74,5,1
2020-09-18,12,1,1
2020-09-19,85,3,1
2020-03-01,56,5,4
2020-05-19,94,2,1
2020-07-01,71,5,1
2021-11-21,66,5,1
2021-11-11,23,1,1
2020-08-24,4,5,2
2020-02-04,6,4,1
2020-08-23,95,5,1
2020-03-14,91,5,1
2021-06-29,61,3,1
2020-06-19,46,1,1
2020-01-27,64,4,1
2021-06-05,6,1,1
2021-12-19,82,5,1
2020-12-02,46,3,1
2021-02-24,20,1,3
2020-11-25,78,1,3
2020-11-15,67,2,2
2021-09-28,80,5,2
2021-10-10,17,5,1
2020-09-10,79,1,1
2020-08-14,33,4,1
2020-01-08,38,3,2
2020-06-24,61,2,1
2020-01-29,54,3,3
2020-11-12,51,1,1
2020-10-18,60,3,2
2021-03-18,73,5,3
2021-11-06,4,5,2
2020-01-04,14,1,2
2020-01-13,84,4,1
2020-09-19,60,2,3
2021-03-23,54,1,4
2020-01-30,22,4,1
2021-05-03,71,2,1
2021-07-03,5,2,1
2020-05-04,27,1,1
2020-05-09,54,1,1
2021-04-29,26,1,1
2020-06-19,36,1,1
2021-09-29,21,2,3
2021-07-11,34,4,1
2020-05-08,86,4,3
2020-07-17,40,5,1
2021-04-26,51,3,1
2020-04-24,98,1,1
2021-01-08,11,3,1
2020-03-26,59,1,1
2020-11-15,25,2,2
2021-11-28,54,5,1
2021-07-13,34,2,2
2020-02-29,40,1,3
2020-05-18,65,4,2
2020-05-10,8,2,1
2021-10-23,39,3,2
2021-10-19,2,2,2
2021-06-13,93,1,1
2021-10-15,78,3,1
2020-11-26,55,3,3
2020-10-05,96,1,4
2020-08-05,80,1,1
2020-06-03,87,4,1
2021-11-16,48,5,3
2021-05-29,77,2,1
2021-11-04,93,1,2
2020-01-22,99,4,3
2020-09-01,48,2,1
2020-06-15,24,4,1
2021-07-27,64,5,1
2020-10-18,96,5,1
2021-07-04,61,1,1
2020-10-16,3,5,1
2020-06-27,97,1,1
2021-10-23,69,4,2
2021-12-14,74,4,1
2021-05-23,95,1,1
2021-08-18,71,4,1
2020-07-30,32,3,1
2021-07-18,56,2,1
2020-05-17,89,2,1
2021-07-07,25,1,1
2020-06-18,37,2,2
2021-12-14,54,4,1
2021-12-05,75,5,4
2021-07-25,66,2,2
2020-09-27,14,3,4
2020-03-14,53,3,2
2020-06-26,89,2,1
2020-09-30,65,5,2
2021-06-13,20,2,1
2021-05-17,57,3,2
2021-10-19,28,1,2
2020-09-08,29,2,3
2020-11-23,98,4,1
2020-07-29,53,1,1
2020-01-22,27,4,1
2020-11-23,33,2,2
2020-09-05,57,1,2
2020-03-24,23,2,1
2021-09-18,37,2,1
2021-09-07,27,5,1
2020-06-20,83,2,2
2021-10-19,40,1,4
2021-07-02,59,2,1
2021-03-14,67,4,3
2021-07-26,79,4,1
2020-02-20,66,2,1
2020-10-12,9,4,1
2020-01-24,62,4,1
2021-09-04,84,2,1
2020-10-15,84,2,1
2020-11-10,89,1,1
2020-03-21,51,5,2
2021-01-24,86,2,1
2021-02-21,11,1,2
2021-11-26,79,4,1
2021-03-20,35,4,2
2021-05-30,17,4,3
2021-10-08,77,3,1
2020-05-07,84,3,2
2021-08-28,11,5,1
2020-10-16,32,4,1
2021-05-23,35,5,1
2021-02-28,41,4,2
2021-02-07,4,4,1
2020-08-09,80,4,2
2021-12-25,95,2,1
2021-01-16,90,4,1
2021-06-21,1,2,1
2021-02-17,91,3,1
2021-11-05,22,3,2
2021-05-02,98,4,2
2021-08-02,78,1,1
2021-05-20,71,1,1
2021-06-21,67,3,1
2021-03-17,2,3,1
2021-06-12,96,3,1
2021-11-18,31,1,1
2021-09-19,1,3,2
2021-11-29,94,4,1
2020-10-31,60,1,4
2021-08-12,91,5,1
2020-09-06,36,3,2
2021-05-15,12,2,1
2020-10-27,42,1,2
2020-03-09,41,3,4
2020-09-27,21,1,2
2020-03-03,39,4,1
2021-04-25,14,4,2
2021-10-24,7,4,1
2021-07-16,50,5,1
2020-05-01,81,5,1
2020-08-12,7,2,1
2020-07-27,46,1,1
2021-09-18,37,2,1
2020-12-01,30,1,1
2021-04-04,88,1,1
2020-01-27,53,3,2
2020-10-01,71,2,1
2021-02-28,79,2,2
2020-08-04,23,5,1
2020-03-15,4,4,2
2020-02-02,70,2,1
2020-01-28,34,5,1
2021-06-22,89,4,1
2021-03-31,48,4,3
2021-06-19,81,2,1
2020-06-18,24,3,1
2020-12-30,48,1,2
2020-01-17,43,3,2
2021-06-28,33,1,3
2020-05-05,72,2,1
2020-06-23,28,2,1
2021-12-16,26,1,1
2020-09-18,14,1,1
2020-06-22,62,4,3
2020-08-22,54,1,2
2021-09-20,30,5,1
2020-09-11,29,5,1
2020-03-08,1,5,1
2020-12-28,85,5,1
2021-12-24,98,3,1
2021-09-13,31,2,1
2020-01-15,82,1,1
2021-10-30,62,2,1
2020-11-14,66,5,4
2020-06-21,60,3,1
2021-01-23,68,2,2
2021-02-13,42,5,1
2020-01-24,44,5,1
2021-05-15,34,4,1
2021-06-26,51,1,1
2021-07-29,79,1,3
2020-02-21,73,3,3
2021-03-18,38,2,1
2020-12-19,91,5,2
2020-06-20,99,2,1
2020-08-09,78,2,1
2021-10-17,30,1,3
2020-11-15,9,4,2
2021-03-12,71,1,2
2020-09-11,24,3,1
2020-07-13,41,5,1
2021-05-04,4,5,1
2020-04-19,78,4,1
2020-06-24,25,5,2
2020-05-10,50,5,2
2021-06-08,1,2,2
2021-09-08,48,1,4
2020-12-16,35,2,1
2020-12-17,28,3,1
2021-04-14,20,5,2
2021-01-06,7,5,2
2021-02-16,36,3,2
2020-08-09,52,2,3
2020-10-31,67,5,3
2021-10-08,68,5,1
2020-05-06,61,1,2
2020-02-16,75,1,1
2021-03-07,18,5,1
2021-07-24,67,1,1
2021-11-29,40,5,3
2020-03-25,41,4,1
2020-07-30,39,1,1
2020-09-13,21,5,1
2021-07-27,79,2,2
2020-01-07,90,1,1
2021-06-01,11,2,1
2021-10-03,7,5,4
2020-03-20,97,2,1
2021-12-23,3,1,2
2020-05-11,49,3,2
2021-01-09,48,2,2
2021-11-01,76,3,1
2020-06-22,79,2,2
2020-09-25,30,5,2
2021-06-10,52,2,1
2021-07-24,21,5,1
2021-07-07,74,2,2
2021-10-06,81,2,2
2020-03-12,100,3,3
2021-11-26,13,4,3
2021-12-01,6,5,4
2020-03-11,63,5,2
2021-11-08,58,4,2
2021-10-10,33,5,2
2020-01-09,73,5,2
2020-07-26,51,5,4
2020-08-21,5,4,1
2021-08-01,93,5,1
2021-06-16,87,4,1
2021-06-07,30,4,1
2020-09-30,24,4,1
2021-06-02,53,1,1
2020-08-11,25,3,3
2021-06-01,73,5,1
2021-11-21,94,5,1
2020-09-13,88,3,1
2020-07-02,87,5,2
2021-05-07,29,3,1
2021-08-23,71,1,3
2020-02-16,72,4,1
2020-08-28,81,5,1
2020-02-23,79,5,4
2020-12-08,33,2,2
2021-10-19,61,1,1
2020-09-03,92,4,1
2021-11-12,80,4,1
2021-11-16,22,2,2
2020-08-04,19,3,1
2020-10-09,11,1,3
2021-09-21,70,5,2
2021-11-28,87,4,1
2020-07-30,9,1,3
2021-04-30,80,3,1
2021-02-11,11,3,4
2021-10-24,95,3,1
2021-11-14,20,2,4
2021-05-16,81,4,2
2020-08-18,50,5,1
2020-07-30,46,1,2
2020-02-21,46,1,1
2020-12-27,81,4,1
2021-07-06,22,5,1
2020-11-07,66,2,3
2020-04-02,93,2,2
2021-05-03,8,5,2
2021-03-03,82,5,3
2020-05-05,35,5,1
2021-11-06,87,1,1
2021-10-14,69,4,1
2020-02-11,76,4,1
2020-02-19,66,4,2
2021-09-24,76,5,1
2020-09-02,15,3,2
2020-12-05,75,4,2
2020-03-18,67,1,2
2020-09-10,55,3,1
2020-02-27,9,3,1
2020-09-07,67,1,1
2020-03-25,89,2,2
2021-04-07,18,5,1
2021-02-08,8,2,1
2021-09-29,54,2,1
2021-11-03,71,1,4
2021-06-23,42,1,2
2020-11-27,36,1,1
2021-07-22,25,5,1
2021-04-25,83,4,1
2021-05-28,28,2,1
2020-08-10,27,3,1
2021-07-18,79,1,1
2020-09-07,93,1,1
2021-07-31,96,3,1
2021-12-20,59,2,1
2020-07-31,58,4,1
2020-08-19,23,4,1
2020-05-03,90,2,1
2020-06-18,82,1,1
2020-04-05,51,3,1
2021-05-20,64,4,1
2020-09-23,4,1,2
2021-07-26,75,3,1
2020-07-29,35,1,2
2020-07-13,68,2,2
2020-11-02,69,4,1
2021-02-11,44,5,1
2021-09-25,20,1,4
2020-12-07,34,4,1
2021-05-16,22,1,2
2021-01-19,40,5,2
2020-04-24,81,5,2
2021-11-23,83,4,1
2020-12-21,11,5,4
2020-09-17,15,1,2
2020-03-18,81,4,1
2020-03-04,26,2,3
2021-08-21,15,4,1
2021-07-22,8,1,1
2020-03-28,11,1,1
2020-05-04,77,5,1
2021-04-16,6,5,4
2021-12-14,4,5,2
2020-12-25,37,5,1
2020-06-19,61,4,1
2020-06-24,24,2,4
2020-12-17,17,1,1
2020-09-22,77,4,4
2020-09-17,28,3,3
2020-07-10,25,2,1
2020-04-02,78,3,2
2021-08-02,19,2,1
2021-06-12,58,1,1
2021-07-24,22,5,1
2021-11-15,53,4,1
2021-03-05,41,1,1
2020-03-02,74,1,2
2021-12-19,79,1,2
2021-11-07,23,3,1
2021-10-23,86,5,1
2020-11-14,51,4,1
2020-03-22,73,2,3
2021-06-14,37,3,1
2021-07-21,57,3,2
2020-11-23,33,2,1
2020-06-04,30,1,2
2021-02-05,71,5,1
2021-10-18,55,5,1
2020-04-10,95,4,1
2020-07-21,5,3,1
2020-01-20,27,5,2
2021-11-24,58,3,1
2020-05-01,34,3,1
2021-09-19,12,2,1
2021-03-18,73,5,1
2021-11-17,89,4,1
2020-06-30,93,3,1
2020-03-14,9,2,1
2020-04-30,21,4,1
2021-06-01,39,3,4
2020-03-23,14,4,1
2021-10-23,62,2,1
2020-04-24,99,2,2
2020-03-06,23,3,1
2020-10-11,7,3,1
2020-10-05,97,4,1
2021-03-29,61,2,1
2020-12-25,94,1,1
2021-10-13,66,4,1
2021-12-10,4,4,2
2021-04-03,81,2,1
2021-11-08,62,2,2
2021-05-18,50,5,2
2020-06-12,26,1,2
2021-08-23,38,1,2
2020-01-23,84,2,2
2020-10-07,26,2,2
2021-04-28,64,4,1
2021-09-07,1,1,1
2021-06-16,90,4,1
2020-09-11,48,4,1
2021-01-15,99,5,1
2021-04-26,77,5,3
2020-08-03,28,4,1
2021-12-15,76,2,1
2020-07-14,40,2,1
2021-12-27,51,4,1
2020-08-24,42,1,1
2020-06-06,18,1,2
2020-05-13,2,1,2
2021-08-26,62,3,2
2021-02-01,32,5,1
2021-03-23,75,3,1
2020-01-13,95,3,3
2020-04-03,45,1,1
2021-07-07,48,2,1
2021-11-23,27,4,1
2020-06-11,62,1,1
2020-10-04,48,5,2
2020-10-17,7,5,1
2021-06-26,73,1,1
2021-06-08,83,1,1
2021-07-19,51,5,2
2021-08-25,29,4,1
2021-04-04,88,1,1
2021-04-09,57,1,1
2021-12-19,87,4,1
2020-06-13,1,5,1
2021-10-28,49,2,1
2020-05-03,50,2,1
2020-03-31,99,3,2
2021-11-25,32,3,1
2021-04-21,72,3,2
2020-12-28,48,4,1
2020-08-15,16,3,1
2021-08-26,87,3,4
2021-05-21,4,2,4
2020-03-02,60,4,2
2020-06-14,58,4,2
2020-12-02,56,1,3
2021-12-26,87,2,2
2021-02-21,85,2,2
2020-06-14,66,4,2
2021-07-22,77,3,2
2020-10-10,1,5,2
2020-09-25,87,2,1
2021-04-15,98,3,1
2020-05-20,51,5,1
2020-02-05,17,1,1
2020-05-20,55,5,1
2021-09-05,66,4,1
2021-08-06,94,5,1
2020-10-18,29,2,2
2020-10-11,25,1,2
2021-03-15,41,2,1
2020-07-05,91,5,1
2021-07-25,1,2,1
2021-02-19,59,1,1
2020-06-21,4,1,1
2020-10-03,75,5,3
2020-10-15,27,2,1
2021-06-21,84,4,2
2020-06-28,55,1,2
2020-05-02,29,1,2
2021-11-13,43,4,1
2020-08-19,83,2,1
2021-04-29,100,1,4
2020-09-27,27,4,1
2021-05-23,100,5,2
2021-03-17,15,5,1
2020-10-29,8,4,1
2021-02-11,72,4,4
2020-10-07,18,3,1
2020-11-29,86,5,1
2021-01-23,42,3,1
2021-07-25,19,3,1
2020-01-14,94,4,1
2021-04-22,96,3,1
2021-01-07,15,3,2
2020-01-27,75,3,2
2020-03-18,86,1,2
2021-02-26,33,4,1
2020-07-24,46,5,1
2021-05-14,33,4,1
2021-07-29,1,2,2
2021-09-19,52,3,2
2020-05-30,10,4,1
2021-10-04,95,5,1
2021-07-28,2,5,2
2021-04-30,70,3,3
2021-07-28,29,1,1
2021-10-08,84,1,1
2020-06-14,97,3,1
2021-05-16,100,1,3
2021-05-30,91,1,1
2021-11-01,91,5,1
2020-11-24,10,2,4
2021-10-02,7,2,1
2020-03-17,68,2,1
2021-05-08,52,5,1
2020-04-01,71,4,1
2020-11-07,1,2,1
2020-04-08,33,5,2
2020-08-22,1,3,1
2021-10-22,36,4,2
2020-07-20,45,1,1
2021-09-28,77,1,4
2021-08-17,28,5,3
2021-11-05,27,5,2
2021-12-06,99,5,1
2021-09-30,97,2,2
2020-12-30,90,2,2
2021-07-17,39,5,1
2021-11-13,71,2,1
2021-10-05,60,2,1
2021-06-03,55,1,1
2021-06-19,75,5,1
2021-10-09,31,1,1
2020-06-07,60,5,3
2020-12-20,26,5,1
2020-04-06,30,1,1
2021-03-25,59,1,2
2021-10-14,63,3,1
2021-10-16,34,1,2
2020-08-04,87,1,1
2020-12-22,69,1,1
2020-09-24,72,3,1
2021-02-04,95,3,3
2020-01-31,33,1,1
2020-01-10,15,2,1
2020-05-19,41,3,1
2021-06-24,51,3,1
2020-08-12,34,5,1
2020-02-14,94,3,2
2020-11-07,96,3,1
2021-02-07,45,1,1
2021-03-05,93,4,1
2020-08-03,47,2,1
2021-12-10,50,1,1
2020-04-05,25,5,2
2021-07-14,84,2,1
2021-05-15,89,2,2
2021-11-24,86,5,4
2021-09-02,20,2,2
2020-09-19,5,5,1
2020-10-15,33,3,2
2020-06-07,85,1,1
2021-07-11,45,2,1
2021-05-09,94,2,2
2021-04-17,14,2,1
2020-09-12,55,3,2
2020-06-03,86,4,2
2020-02-27,48,3,2
2020-05-16,2,2,4
2020-07-24,17,2,1
2020-12-29,40,3,3
2021-12-10,51,3,1
2020-07-23,4,2,1
2020-10-12,14,4,1
2020-06-15,88,3,1
2020-11-01,19,1,1
2021-03-29,55,1,1
2020-11-13,48,1,1
2021-02-14,44,4,1
2021-11-26,72,5,1
2020-05-07,76,4,1
2020-06-11,52,2,1
2020-04-13,25,2,1
2020-09-06,39,1,1
2020-02-16,92,1,2
2021-09-03,74,1,2
2020-04-15,56,5,1
2021-12-13,13,2,1
2021-11-12,85,2,3
2020-09-12,58,5,1
2021-04-09,62,1,2
2020-01-10,9,2,3
2020-12-28,44,2,2
2021-09-20,28,2,1
2020-01-07,11,3,2
2020-01-30,18,2,1
2020-10-28,19,4,1
2021-02-07,90,1,2
2020-10-11,34,4,1
2021-12-04,23,3,1
2021-06-29,92,2,2
2021-02-26,93,4,2
2020-05-28,47,1,3
2020-03-31,60,2,3
2021-08-02,53,2,2
2020-07-25,24,1,2
2020-05-14,91,4,2
2020-03-27,59,2,1
2020-04-22,7,5,2
2020-12-31,24,3,1
2020-03-12,55,1,1
2020-08-21,97,5,1
2020-03-26,26,1,1
2021-02-18,3,2,1
2021-03-16,42,3,1
2021-08-31,77,1,4
2020-06-16,50,4,1
2021-02-21,30,1,4
2020-07-23,18,1,1
2020-04-12,36,3,3
2020-01-15,89,4,2
2021-11-24,30,4,1
2020-07-23,28,4,1
2021-01-02,35,4,1
2020-10-07,51,2,1
2020-05-07,58,1,2
2020-01-14,51,4,1
2020-08-23,38,3,1
2021-08-06,80,2,2
2021-05-01,77,3,1
2021-08-15,11,4,2
2020-02-22,44,1,1
2021-08-06,30,3,2
2021-08-19,80,3,2
2021-05-01,65,4,1
2020-10-19,32,1,3
2021-03-15,51,4,2
2021-06-07,1,3,3
2021-06-22,43,5,2
2020-07-20,42,2,1
2021-02-14,93,5,3
2021-08-25,16,2,1
2020-03-06,71,3,2
2020-08-24,91,2,1
2021-12-05,61,2,2
2021-01-11,18,2,1
2020-06-06,17,5,1
2021-07-03,14,3,1
2021-11-19,75,4,1
2021-07-22,31,2,1
2021-04-04,19,5,1
2020-04-12,29,2,1
2021-12-05,14,3,1
2020-12-03,73,2,1
2020-03-01,17,3,1
2020-10-13,9,3,1
2021-11-04,33,5,1
2021-01-17,45,4,4
2021-12-11,1,1,1
2021-08-16,14,4,1
2021-10-05,26,4,2
2020-02-11,42,2,2
2020-02-01,42,5,1
2021-08-30,8,4,1
2020-10-01,93,4,4
